X,Y,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
-71.0807336,42.3668354,8614767,5141,service,,,B,0,0,F,F
-71.0806712,42.3668742,8614767,5141,service,,,B,0,0,F,F
-71.0806259,42.366892,8614767,5141,service,,,B,0,0,F,F
-71.0805819,42.3668909,8614767,5141,service,,,B,0,0,F,F
-71.0795412,42.3667681,8614767,5141,service,,,B,0,0,F,F
-71.0975111,42.3632629,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.0974813,42.3635742,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.0974599,42.363925,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.097347,42.364356,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.0973138,42.3644572,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.09712,42.365048,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.097022,42.365312,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.096778,42.365996,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.096548,42.366529,8614788,5122,residential,Cherry Street,,F,0,0,F,F
-71.087711,42.368497,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0876468,42.3684895,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0861031,42.3683071,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0858297,42.3682756,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0855851,42.3682483,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.083939,42.368022,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0822834,42.3678172,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0811024,42.3676763,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0800098,42.3675175,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0793781,42.3674403,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0777224,42.3672248,8614796,5115,tertiary,Charles Street,,B,0,0,F,F
-71.0998078,42.3727668,8614800,5122,residential,Amory Street,,F,0,0,F,F
-71.0997554,42.3728398,8614800,5122,residential,Amory Street,,F,0,0,F,F
-71.085727,42.367583,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.0858273,42.367593,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.0859753,42.3676078,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.086248,42.367635,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.087334,42.367762,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.0878019,42.3678204,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.087847,42.367826,8614804,5122,residential,Bent Street,,B,0,0,F,F
-71.0786621,42.363234,8614805,5113,primary,,,F,0,0,F,F
-71.0786499,42.3631852,8614805,5113,primary,,,F,0,0,F,F
-71.0786379,42.3631476,8614805,5113,primary,,,F,0,0,F,F
-71.0786229,42.3631114,8614805,5113,primary,,,F,0,0,F,F
-71.0786014,42.3630714,8614805,5113,primary,,,F,0,0,F,F
-71.0785775,42.3630391,8614805,5113,primary,,,F,0,0,F,F
-71.0785489,42.3630122,8614805,5113,primary,,,F,0,0,F,F
-71.0785233,42.3629991,8614805,5113,primary,,,F,0,0,F,F
-71.0784929,42.3629931,8614805,5113,primary,,,F,0,0,F,F
-71.0784588,42.3629941,8614805,5113,primary,,,F,0,0,F,F
-71.0784217,42.3630006,8614805,5113,primary,,,F,0,0,F,F
-71.07839,42.3630126,8614805,5113,primary,,,F,0,0,F,F
-71.0783615,42.3630285,8614805,5113,primary,,,F,0,0,F,F
-71.0783356,42.3630497,8614805,5113,primary,,,F,0,0,F,F
-71.096169,42.371656,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0953436,42.3713965,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0945054,42.3711329,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0941029,42.3710064,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0939563,42.3709604,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0938356,42.3709223,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0936664,42.3708691,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0935205,42.3708233,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.093386,42.370781,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0929137,42.3706325,8614818,5122,residential,Lincoln Street,,F,0,0,F,F
-71.0777224,42.3672248,8614821,5115,tertiary,Cambridgeside Place,,B,0,0,F,F
-71.0764049,42.3670669,8614821,5115,tertiary,Cambridgeside Place,,B,0,0,F,F
-71.0755598,42.3669627,8614821,5115,tertiary,Cambridgeside Place,,B,0,0,F,F
-71.0972971,42.3668222,8614825,5122,residential,Pine Street,,F,0,0,F,F
-71.0979075,42.3652089,8614825,5122,residential,Pine Street,,F,0,0,F,F
-71.0981006,42.3647016,8614825,5122,residential,Pine Street,,F,0,0,F,F
-71.0981248,42.3646402,8614825,5122,residential,Pine Street,,F,0,0,F,F
-71.0983715,42.3639782,8614825,5122,residential,Pine Street,,F,0,0,F,F
-71.0703797,42.3725511,8614837,5114,secondary,Charlestown Avenue,,F,0,1,T,F
-71.0705974,42.372293,8614837,5114,secondary,Charlestown Avenue,,F,0,1,T,F
-71.070687,42.3721711,8614837,5114,secondary,Charlestown Avenue,,F,0,1,T,F
-71.0707646,42.3720552,8614837,5114,secondary,Charlestown Avenue,,F,0,1,T,F
-71.0709258,42.3718037,8614837,5114,secondary,Charlestown Avenue,,F,0,1,T,F
-71.080066,42.372178,8614838,5122,residential,Lineham Court,,B,0,0,F,F
-71.0795883,42.3721079,8614838,5122,residential,Lineham Court,,B,0,0,F,F
-71.0845714,42.3653212,8614841,5122,residential,Munroe Street,,F,0,0,F,F
-71.084273,42.3652858,8614841,5122,residential,Munroe Street,,F,0,0,F,F
-71.0827668,42.3650925,8614841,5122,residential,Munroe Street,,F,0,0,F,F
-71.0896646,42.3649006,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.089583,42.3648581,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0894745,42.3648023,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0893532,42.3647385,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0892015,42.3646628,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0886105,42.3644342,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0884584,42.3643696,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.087608,42.3640086,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0873963,42.3639282,8614848,5114,secondary,Broadway,,F,40,0,F,F
-71.0788743,42.3623251,8614849,5113,primary,Land Boulevard,,F,0,0,F,F
-71.078881,42.3622743,8614849,5113,primary,Land Boulevard,,F,0,0,F,F
-71.0788836,42.3622194,8614849,5113,primary,Land Boulevard,,F,0,0,F,F
-71.0788819,42.3621576,8614849,5113,primary,Land Boulevard,,F,0,0,F,F
-71.0788811,42.3620815,8614849,5113,primary,Land Boulevard,,F,0,0,F,F
-71.0901544,42.3691143,8614858,5122,residential,Cornelius Way,,B,0,0,F,F
-71.090033,42.369077,8614858,5122,residential,Cornelius Way,,B,0,0,F,F
-71.089829,42.369013,8614858,5122,residential,Cornelius Way,,B,0,0,F,F
-71.089524,42.369001,8614858,5122,residential,Cornelius Way,,B,0,0,F,F
-71.088877,42.368995,8614858,5122,residential,Cornelius Way,,B,0,0,F,F
-71.1009714,42.3594843,8614859,5141,service,Purrington Street,,B,0,0,F,F
-71.0981013,42.360739,8614859,5141,service,Purrington Street,,B,0,0,F,F
-71.0993461,42.3706742,8614868,5122,residential,Murdock Street,,B,0,0,F,F
-71.098528,42.3718316,8614868,5122,residential,Murdock Street,,B,0,0,F,F
-71.0894442,42.3703701,8614870,5122,residential,James Way,,B,0,0,F,F
-71.089029,42.37024,8614870,5122,residential,James Way,,B,0,0,F,F
-71.088791,42.370224,8614870,5122,residential,James Way,,B,0,0,F,F
-71.088561,42.370221,8614870,5122,residential,James Way,,B,0,0,F,F
-71.0990984,42.3639366,8614871,5122,residential,School Street,,F,0,0,F,F
-71.0990501,42.3639703,8614871,5122,residential,School Street,,F,0,0,F,F
-71.099005,42.364001,8614871,5122,residential,School Street,,F,0,0,F,F
-71.0983715,42.3639782,8614871,5122,residential,School Street,,F,0,0,F,F
-71.0974599,42.363925,8614871,5122,residential,School Street,,F,0,0,F,F
-71.096708,42.3638733,8614871,5122,residential,School Street,,F,0,0,F,F
-71.0965927,42.3638654,8614871,5122,residential,School Street,,F,0,0,F,F
-71.088662,42.373531,8614882,5122,residential,Bedford Street,,B,0,0,F,F
-71.088628,42.37367,8614882,5122,residential,Bedford Street,,B,0,0,F,F
-71.095175,42.37099,8614889,5122,residential,Livermore Place,,B,0,0,F,F
-71.094682,42.370837,8614889,5122,residential,Livermore Place,,B,0,0,F,F
-71.0941414,42.3616701,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0941088,42.3616894,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0940819,42.3617074,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0940603,42.3617231,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0940425,42.3617369,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0940194,42.3617546,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0939946,42.3617755,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0939724,42.3617945,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0939493,42.3618168,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0939316,42.3618352,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0939103,42.3618575,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0938602,42.3619094,8614893,5115,tertiary,Portland Street,,B,0,0,F,F
-71.0844274,42.3659976,8614896,5122,residential,Fifth Street,,B,0,0,F,F
-71.084267,42.366681,8614896,5122,residential,Fifth Street,,B,0,0,F,F
-71.084096,42.367365,8614896,5122,residential,Fifth Street,,B,0,0,F,F
-71.084008,42.36775,8614896,5122,residential,Fifth Street,,B,0,0,F,F
-71.083939,42.368022,8614896,5122,residential,Fifth Street,,B,0,0,F,F
-71.0875696,42.3712865,8614907,5141,service,Max Avenue,,B,0,0,F,F
-71.0873878,42.3719802,8614907,5141,service,Max Avenue,,B,0,0,F,F
-71.1004044,42.3547978,8614910,5113,primary,Memorial Drive,US 3,B,0,0,F,F
-71.100812,42.366314,8614916,5122,residential,Rumeal Robinson Way,,B,0,0,F,F
-71.100592,42.366231,8614916,5122,residential,Rumeal Robinson Way,,B,0,0,F,F
-71.0917717,42.3662868,8614918,5115,tertiary,Cardinal Medeiros Avenue,,B,40,0,F,F
-71.0917072,42.3663952,8614918,5115,tertiary,Cardinal Medeiros Avenue,,B,40,0,F,F
-71.0915377,42.3667036,8614918,5115,tertiary,Cardinal Medeiros Avenue,,B,40,0,F,F
-71.0913951,42.3694041,8614979,5122,residential,York Street,,F,0,0,F,F
-71.090331,42.369105,8614979,5122,residential,York Street,,F,0,0,F,F
-71.0901827,42.3690649,8614979,5122,residential,York Street,,F,0,0,F,F
-71.0937666,42.3660033,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0945324,42.3663006,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0948165,42.3664185,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.094916,42.3664609,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0950575,42.3665136,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0950947,42.3665352,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0950989,42.3665578,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0948617,42.3668931,8614986,5122,residential,Dickinson Street,,B,0,0,F,F
-71.0996524,42.3727574,8614993,5141,service,,,B,0,0,F,F
-71.099546,42.3728296,8614993,5141,service,,,B,0,0,F,F
-71.0992318,42.3730427,8614993,5141,service,,,B,0,0,F,F
-71.0775599,42.3679188,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.07924,42.368116,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.0798477,42.3682039,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.0805599,42.3682948,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.082123,42.368501,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.083781,42.368702,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.08542,42.368923,8614998,5122,residential,Hurley Street,,B,0,0,F,F
-71.0911516,42.3657763,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0917096,42.3662357,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0917717,42.3662868,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0918699,42.3663675,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0923686,42.3667769,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0932339,42.367489,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0937662,42.3679246,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0938018,42.3679538,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0943766,42.3684257,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0947046,42.3686948,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.094789,42.368764,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0948569,42.3688198,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0955084,42.3693551,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0961241,42.3698608,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0962051,42.3699273,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0962588,42.3699714,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0968023,42.3704176,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0968735,42.370476,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.096948,42.3705372,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0975335,42.371018,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0975845,42.3710606,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0981062,42.3714963,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0981856,42.3715594,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.098528,42.3718316,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0988998,42.3721414,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.0989799,42.3722081,8614999,5115,tertiary,Hampshire Street,,B,0,0,F,F
-71.093279,42.372754,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.093179,42.373013,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0930677,42.3733289,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0930337,42.3734353,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0929472,42.3737839,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0928612,42.3741478,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0928475,42.3742084,8615007,5122,residential,Windsor Street,,B,0,0,F,F
-71.0816315,42.3670307,8615015,5122,residential,Bent Street,,F,0,0,F,F
-71.084096,42.367365,8615015,5122,residential,Bent Street,,F,0,0,F,F
-71.085316,42.367531,8615015,5122,residential,Bent Street,,F,0,0,F,F
-71.085727,42.367583,8615015,5122,residential,Bent Street,,F,0,0,F,F
-71.0822002,42.3720451,8615059,5122,residential,Cresto Terrace,,B,0,0,F,F
-71.0821519,42.3722473,8615059,5122,residential,Cresto Terrace,,B,0,0,F,F
-71.0838908,42.3603265,8615075,5122,residential,Wadsworth Street,,B,0,0,F,F
-71.0839416,42.3604102,8615075,5122,residential,Wadsworth Street,,B,0,0,F,F
-71.0841677,42.3607829,8615075,5122,residential,Wadsworth Street,,B,0,0,F,F
-71.0843034,42.3609965,8615075,5122,residential,Wadsworth Street,,B,0,0,F,F
-71.093395,42.37,8615077,5122,residential,York Street,,F,0,0,F,F
-71.093206,42.36997,8615077,5122,residential,York Street,,F,0,0,F,F
-71.092557,42.369778,8615077,5122,residential,York Street,,F,0,0,F,F
-71.092216,42.369669,8615077,5122,residential,York Street,,F,0,0,F,F
-71.0913951,42.3694041,8615077,5122,residential,York Street,,F,0,0,F,F
-71.0882196,42.3665976,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.0881908,42.366623,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.0881667,42.3666468,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.0881485,42.3666864,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.0880348,42.3671342,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.087871,42.367764,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.087847,42.367826,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.087711,42.368497,8615080,5115,tertiary,Fulkerson Street,,B,0,0,F,F
-71.0813687,42.3729527,8615086,5122,residential,Stevens Court,,B,0,0,F,F
-71.081094,42.372923,8615086,5122,residential,Stevens Court,,B,0,0,F,F
-71.0730914,42.369192,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.0730507,42.369235,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.07253,42.3698162,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.0724918,42.3698759,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.0724649,42.3699286,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.0724431,42.3699833,8615087,5114,secondary,Charlestown Avenue,,F,0,0,F,F
-71.097644,42.374429,8615088,5122,residential,Houghton Street,,B,0,0,F,F
-71.097461,42.374362,8615088,5122,residential,Houghton Street,,B,0,0,F,F
-71.0983884,42.3660548,8615090,5122,residential,Marvin Place,,B,0,0,F,F
-71.097934,42.365912,8615090,5122,residential,Marvin Place,,B,0,0,F,F
-71.099914,42.365122,8615091,5122,residential,Columbia Terrace,,B,0,0,F,F
-71.0990992,42.364817,8615091,5122,residential,Columbia Terrace,,B,0,0,F,F
-71.088031,42.370637,8615092,5122,residential,Thorndike Street,,B,0,0,F,F
-71.0872473,42.3705422,8615092,5122,residential,Thorndike Street,,B,0,0,F,F
-71.0947622,42.3566977,8615096,5122,residential,Danforth Street,,B,0,0,F,F
-71.09481,42.3567768,8615096,5122,residential,Danforth Street,,B,0,0,F,F
-71.0950735,42.3572124,8615096,5122,residential,Danforth Street,,B,0,0,F,F
-71.0944494,42.3696548,8615137,5122,residential,Seckel Street,,F,0,0,F,F
-71.094021,42.369541,8615137,5122,residential,Seckel Street,,F,0,0,F,F
-71.093277,42.369671,8615137,5122,residential,Seckel Street,,F,0,0,F,F
-71.093324,42.365164,8615138,5122,residential,Davis Street,,B,0,0,F,F
-71.0926761,42.3660385,8615138,5122,residential,Davis Street,,B,0,0,F,F
-71.10081,42.367969,8615140,5115,tertiary,Harvard Street,,F,0,0,F,F
-71.099657,42.367575,8615140,5115,tertiary,Harvard Street,,F,0,0,F,F
-71.0987393,42.3672777,8615140,5115,tertiary,Harvard Street,,F,0,0,F,F
-71.0978511,42.3669905,8615140,5115,tertiary,Harvard Street,,F,0,0,F,F
-71.092988,42.368686,8615144,5122,residential,Portsmouth Street,,F,0,0,F,F
-71.0942512,42.3684492,8615144,5122,residential,Portsmouth Street,,F,0,0,F,F
-71.0943766,42.3684257,8615144,5122,residential,Portsmouth Street,,F,0,0,F,F
-71.0847663,42.3643983,8615161,5122,residential,Potter Street,,B,0,0,F,F
-71.0842952,42.3641918,8615161,5122,residential,Potter Street,,B,0,0,F,F
-71.083472,42.363851,8615161,5122,residential,Potter Street,,B,0,0,F,F
-71.0800043,42.3703152,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.080779,42.370421,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.081457,42.3705036,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.08166,42.370534,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.08331,42.370738,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.084963,42.370943,8615169,5122,residential,Otis Street,,B,0,0,F,F
-71.100965,42.366795,8615173,5122,residential,Percy Place,,B,0,0,F,F
-71.081175,42.372605,8615184,5122,residential,Winter Street,,F,0,0,F,F
-71.080805,42.372556,8615184,5122,residential,Winter Street,,F,0,0,F,F
-71.080162,42.372469,8615184,5122,residential,Winter Street,,F,0,0,F,F
-71.079815,42.3725375,8615184,5122,residential,Winter Street,,F,0,0,F,F
-71.0951942,42.3716489,8615250,5141,service,Citizens Place,,B,0,0,F,F
-71.095135,42.3716313,8615250,5141,service,Citizens Place,,B,0,0,F,F
-71.0951176,42.3716257,8615250,5141,service,Citizens Place,,B,0,0,F,F
-71.0948304,42.3715332,8615250,5141,service,Citizens Place,,B,0,0,F,F
-71.100671,42.364872,8615259,5122,residential,Bishop Allen Drive,,B,0,0,F,F
-71.1003641,42.3646919,8615259,5122,residential,Bishop Allen Drive,,B,0,0,F,F
-71.1000051,42.3644732,8615259,5122,residential,Bishop Allen Drive,,B,0,0,F,F
-71.099704,42.3642968,8615259,5122,residential,Bishop Allen Drive,,B,0,0,F,F
-71.0994781,42.3641572,8615259,5122,residential,Bishop Allen Drive,,B,0,0,F,F
-71.0965425,42.3561028,8615267,5122,residential,Endicott Street,,B,0,0,F,F
-71.096593,42.3561835,8615267,5122,residential,Endicott Street,,B,0,0,F,F
-71.0968722,42.35663,8615267,5122,residential,Endicott Street,,B,0,0,F,F
-71.096938,42.3613854,8615280,5122,residential,Windsor Street,,B,0,0,F,F
-71.0968764,42.3618769,8615280,5122,residential,Windsor Street,,B,0,0,F,F
-71.096784,42.3625318,8615280,5122,residential,Windsor Street,,B,0,0,F,F
-71.0967167,42.3631323,8615280,5122,residential,Windsor Street,,B,0,0,F,F
-71.0967089,42.3632016,8615280,5122,residential,Windsor Street,,B,0,0,F,F
-71.080166,42.3640728,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.0800048,42.364745,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.0798771,42.3653096,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.0798549,42.3654077,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.079712,42.366093,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.0795412,42.3667681,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.0793781,42.3674403,8615283,5122,residential,Second Street,,B,40,0,F,F
-71.079332,42.367733,8615283,5122,residential,Second Street,,B,40,0,F,F
